Global_Positioning_System,Global_Positioning_System,it,Sistema_di_posizionamento_globale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,2,0,2,1,5,1,10,2,0,0,1,4,3,0,0,6,5,6,9,13,6,4,15,9,8,11,12,4,13,8,0,10,1,3,9,6,3,9,5,8,6,6,1,3,10,2,6,3,9,4,4,6,3,7,6,3,1,5,4,4,5,6,3,0,3,14,3,2,7,6,3,2,7,24,5,7,7,2,8,23,7,6,2,7,6,8,3,2,21,9,53,16,5,0,34,5,9,2,7,2,3,2,1,3,5,3,1,1,7,5,0,0,1,1,3,7,0,0,0,0,1,5,1,3,5,0,0,3,1,3,0,4,2,1,0,2,0,2,0,2,1,4,0,3,2,0,3,0,0,0,2,2,9,5,4,1,0,0,1,0,0,0
Internet_service_provider,Internet_service_provider,it,Internet_service_provider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,1,1,1,3,2,1,3,2,0,24,0,6,2,2,7,9,3,1,1,1,3,5,2,0,2,3,2,0,2,0,3,0,0,1,0,2,1,1,5,1,0,3,1,0,2,1,3,1,5,1,2,1,3,0,3,1,7,3,2,3,0,1,7,0,2,1,11,2,2,1,4,6,3,7,3,1,0,3,1,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,2,2,0,0,2,1,1,0,0,2,0,0,1,1,0,1,8,0,4,0,2,0,0
Internet_backbone,Internet_backbone,it,Dorsale_(informatica),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,4,0,0,4,1,1,1,1,0,0,2,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Equal-cost_multi-path_routing,Equal-cost_multi-path_routing,it,Equal-cost_multi-path_routing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIMO,MIMO,it,Multiple-input_and_multiple-output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,0,0,1,0,2,0,0,1,0,5,0,1,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0
Real-time_Transport_Protocol,Real-time_Transport_Protocol,it,Real-time_Transport_Protocol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,1,0,0,3,0,2,0,1,0,3,5,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,0,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynamic_spectrum_management,Dynamic_spectrum_management,it,Dynamic_Spectrum_Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
Virtual_LAN,Virtual_LAN,it,VLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,1,0,1,1,0,1,2,0,0,0,0,1,1,2,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,5,2,1,2,1,1,1,0,0,1,2,0,4,2,1,0,0,0,2,0,0,0,1,8,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,4,7,4,0,3,0,0,0,0,0,0,0,5,5,0,2,8,2,7,0,2,2,0
Machine_translation,Machine_translation,it,Traduzione_automatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,2,1,1,2,1,0,0,2,1,0,0,1,0,0,1,2,1,0,1,3,1,0,0,3,7,0,0,1,0,2,9,19,0,3,0,1,2,1,0,0,2,0,1,0,2,2,1,0,0,0,0,1,0,0,4,5,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0
Software-defined_radio,Software-defined_radio,it,Software_defined_radio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,0,0,0,0,0,1,1,10,0,0,0,4,2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0
User_interface_design,User_interface_design,it,Interface_design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supercomputer,Supercomputer,it,Supercomputer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,1,2,5,1,1,1,4,1,0,0,1,1,0,0,9,40,9,7,4,12,11,2,5,1,5,0,23,6,4,1,5,1,14,2,2,2,4,10,4,1,2,2,2,5,4,3,3,0,3,3,1,8,2,0,1,0,2,1,4,0,1,6,2,1,7,3,4,2,2,1,10,2,20,8,13,2,1,1,1,5,3,1,0,1,0,1,0,2,3,2,1,1,0,9,1,3,1,1,3,1,3,4,0,1,3,0,1,9,2,0,1,3,1,0,1,0,4,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,1,3,0,0,0,3,1,2,2,1,0,3,1,3,1,1,0,0,1,0,1,2
Next_Generation_Mobile_Networks,Next_Generation_Mobile_Networks,it,Next_Generation_Mobile_Networks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
World_Wide_Web_Consortium,World_Wide_Web_Consortium,it,World_Wide_Web_Consortium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,5,0,0,2,6,2,4,1,3,1,2,2,4,1,1,1,2,5,1,0,4,2,1,1,2,1,4,3,2,0,0,1,0,0,1,3,2,3,2,2,6,1,3,1,8,3,0,1,1,0,1,1,2,1,2,1,0,0,4,1,2,3,3,0,0,10,0,2,0,1,3,1,0,0,2,3,1,0,2,0,1,4,0,1,1,1,1,4,0,2,0,0,5,4,3,3,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,1,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,2,5,13,0,0,0,1,1,2,0,0,1,3,0,0
Blockchain,Blockchain,it,Blockchain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,3,0,1,4,0,3,0,1,1,2,1,1,2,0,0,0,6,6,37,23,11,11,6,8,8
OpenBSD,OpenBSD,it,OpenBSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,2,2,1,1,1,1,2,1,3,0,5,2,0,1,2,0,2,6,0,4,0,0,3,7,0,4,1,0,2,2,5,1,1,0,0,0,1,0,2,1,0,1,0,0,2,0,0,1,0,0,0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,3,1,1,6,3,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,1,2,3,33,1,0,0,1,2,13,2,0,1,0,1,2,0,1,1,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,3,81,153,18,0,0,0,3,0,1,3,0,1,2,4,0,0
Transport_layer,Transport_layer,it,Livello_di_trasporto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,1,1,2,0,0,2,4,0,0,1,0,0,1,0,1,3,2,2,0,0,1,1,2,0,0,1,0,3,0,0,0,0,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,10,0,0,0,2,0,1,2,2,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
Domain_Name_System_Security_Extensions,Domain_Name_System_Security_Extensions,it,DNSSEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Automation,Automation,it,Automazione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,11,1,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,1,1,1,0,1,1,1,3,2,1,2,1,0,1,0,2,0,0,1,0,1,1,1,1,2,6,6,0,3,1,6,0,1,2,0,0,3,7,0,3,13,0,6,0,1,2,3,0,1,1,2,0,1,1,0,1,0,2,2,0,1,6,2,0,3,1,2,2,1,1,0,0,0,6,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,2,1,1,0,0,0,0,0,2,0,2,1,0,2,4,0,0,0,0,0,3,1,0,0,2,4,0,1,1,2,2,0,3,0,1,0,0,0,0,0,0
Malvertising,Malvertising,it,Malvertising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Multiprotocol_Label_Switching,Multiprotocol_Label_Switching,it,Multiprotocol_Label_Switching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,1,0,0,1,0,2,0,2,0,1,0,0,0,6,1,0,4,7,1,1,1,11,1,1,0,2,1,2,8,1,0,0,2,1,0,0,2,0,1,0,0,0,0,1,1,10,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0,1,0,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0
Chatbot,Chatbot,it,Chatterbot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,7,5,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,3,2,0,0,0,0,2,0,1,1,0,1,2,0,0
Artificial_intelligence,Artificial_intelligence,it,Intelligenza_artificiale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,1,10,0,2,0,0,5,1,3,2,2,4,2,6,4,3,1,2,3,2,13,7,2,11,5,5,4,9,5,6,3,9,3,4,2,0,3,2,3,1,0,4,9,4,4,0,2,4,2,4,4,2,2,2,2,3,4,2,4,9,5,3,2,6,1,1,4,7,0,4,2,3,3,1,6,2,4,8,7,1,3,0,1,2,1,6,1,0,7,0,0,4,3,4,0,1,2,1,1,0,0,2,0,4,0,3,2,0,2,4,0,0,1,0,2,3,1,0,1,0,3,3,4,0,1,1,1,4,2,3,2,2,2,3,0,0,1,2,2,1,5,0,0,0,1,1,2,1,1,0,4,5,5,0,1,7,3,3,1,1,1,1,1,6,6,0,1,0,3,6,0
Cyber-physical_system,Cyber-physical_system,it,Sistema_ciberfisico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transport_Layer_Security,Transport_Layer_Security,it,Transport_Layer_Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,1,1,3,1,2,1,0,0,0,1,0,0,2,1,2,1,1,1,2,0,4,1,1,1,3,0,0,0,0,0,0,1,7,0,0,2,0,1,1,1,2,2,0,1,3,13,1,2,1,1,0,2,1,6,2,0,4,2,2,0,0,4,0,0,1,0,0,1,0,1,0,0,1,2,0,1,2,1,5,5,1,1,7,0,6,1,1,0,1,0,1,1,0,2,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,6,4,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4,1,4
Digital_modeling_and_fabrication,Digital_modeling_and_fabrication,it,Fabbricazione_digitale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Network_address_translation,Network_address_translation,it,Network_address_translation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,2,4,0,0,0,1,2,1,5,3,2,4,5,1,4,3,5,7,4,0,1,2,1,7,1,4,2,3,9,4,5,0,1,4,1,2,0,4,1,0,2,1,3,4,0,2,4,2,3,1,2,4,0,0,1,0,4,0,1,3,0,0,2,4,0,0,0,1,0,1,1,0,3,0,0,1,1,2,0,0,2,0,0,1,8,0,0,3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,3,0,0,0,3,1,0,0,1,0,3,0,0,0,0,1,0,2,0,0,0,1,3,5,0
OSI_model,OSI_model,it,Modello_OSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,1,2,1,0,1,1,1,10,0,1,6,4,1,7,2,1,3,1,1,0,1,1,3,1,1,5,2,3,13,4,0,1,0,0,0,0,1,9,4,1,3,0,0,4,2,9,0,4,1,3,2,1,2,0,2,1,3,1,3,2,11,2,6,0,1,16,0,2,7,11,22,6,4,6,2,22,8,0,0,12,3,1,12,3,3,10,2,2,0,4,0,1,3,2,5,1,1,5,24,3,0,0,10,3,3,3,0,0,3,1,11,1,0,2,0,0,2,2,4,0,8,0,8,2,0,0,0,0,2,0,0,0,0,8,2,0,1,0,1,2,0,1,0,0,0,0,2,5,4,4,0,2,15,1,0,0,0,6,1,0,2,0
Computer_security,Computer_security,it,Sicurezza_informatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,1,1,2,1,3,1,3,1,3,0,0,4,3,3,4,2,1,3,0,6,9,2,3,0,6,1,2,4,6,18,3,3,0,5,3,3,1,3,2,3,2,1,3,5,9,4,4,3,8,2,3,1,1,1,8,1,1,0,1,1,0,2,1,7,0,4,6,1,6,1,4,13,0,0,4,9,5,2,3,6,0,2,7,13,9,2,4,1,7,4,5,5,0,1,2,1,3,8,6,3,5,9,25,5,14,4,4,2,1,3,5,1,0,3,0,0,0,3,3,10,1,2,3,7,1,2,0,0,1,0,1,2,0,1,2,1,0,4,6,3,1,0,2,3,1,1,15,4,11,4,14,0,1,65,6,2,19,3,12,5,9,7,4,0
Cyberattack,Cyberattack,it,Attacco_informatico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,6,12,10,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,1,0,2,0,0,0,0,0
Bitcoin,Bitcoin,it,Bitcoin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,11,17,5,5,7,3,1,6,4,1,7,4,2,2,7,11,7,12,17,4,4,6,21,8,5,1,0,14,22,25,16,27,6,10,6,2,5,7,5,11,11,2,3,3,5,4,6,3,4,1,1,1,3,2,4,6,2,4,1,14,3,7,2,0,1,1,1,15,3,4,8,1,7,12,9,9,12,16,22,33,21,10,11,5,9
