t_survey_name,t_survey_edition,t_country_l1u,t_country_set,t_country_year,t_gender,t_age,t_edu,t_school_yrs,t_case_id,t_weight_l1u_2,s_income_hh,t_income_hh,t_income_hh_rank_100,t_income_hh_prop_100,t_income_hh_distrib,c_income_hh_scale_length,s_income_personal,t_income_personal,t_income_personal_rank_100,t_income_personal_prop_100,t_income_personal_distrib,c_income_personal_scale_length,survey,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc
AFB,2,MZ,1,2002,1,21,0,,20776,1.01965999603271,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,22,10,,20863,0.732699990272522,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,45,0,,20926,0.160310000181198,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,25,10,,20933,0.160310000181198,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,85,0,,20964,0.488409996032715,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21184,1.24003994464874,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21218,1.37848997116089,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,68,0,,21257,0.564419984817505,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,40,0,,21283,1.56628000736237,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21329,1.25336003303528,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21386,0.644089996814728,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,23,10,,21859,1.13573002815247,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20757,0.296369999647141,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20787,0.31810000538826,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20788,0.31810000538826,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,38,0,,20789,0.31810000538826,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,46,0,,20811,2.67389988899231,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,63,0,,20861,0.732699990272522,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,26,0,,20874,0.605139970779419,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,18,0,,20898,1.07223999500275,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20943,0.667949974536896,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,84,0,,20963,0.488409996032715,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,53,,,21059,0.545109987258911,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,29,0,,21071,1.32714998722076,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,36,0,,21121,3.41546010971069,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21358,0.470519989728928,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21398,1.62690997123718,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21399,1.62690997123718,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21465,1.06284999847412,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,31,0,,21885,5.04201984405518,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,26,0,,21918,0.666930019855499,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,31,0,,20892,0.789269983768463,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,32,30,,21495,0.428250014781952,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,42,0,,21831,2.62286996841431,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21148,2.77344989776611,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,19,0,,21308,1.37530994415283,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,42,0,,21381,0.644089996814728,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21925,4.53017997741699,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,25,0,,20748,0.0765599980950356,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,25,0,,20844,0.192179992794991,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,26,0,,20855,1.90541994571686,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,71,0,,20902,1.07223999500275,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,25,0,,20918,0.842320024967194,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,25,10,,20952,0.541630029678345,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,42,0,,21230,0.971509993076324,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,29,0,,21420,0.319290012121201,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,62,0,,21478,0.538689970970154,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21507,0.560280025005341,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21508,0.560280025005341,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,55,0,,21517,0.442860007286072,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,47,0,,21523,0.308279991149902,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,35,0,,21884,5.04201984405518,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,18,0,,21927,4.53017997741699,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,20785,0.31810000538826,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,76,0,,21033,3.22775006294251,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,31,0,,21208,1.88819003105164,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,21,30,,21009,0.271869987249374,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,32,30,,21451,0.738910019397736,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,33,0,,20722,1.48135995864868,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,26,0,,20979,0.271100014448166,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,49,30,,21485,0.428250014781952,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,24,0,,20872,0.732699990272522,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,57,0,,21453,0.738910019397736,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,20,0,,21490,0.428250014781952,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,19,0,,21491,0.428250014781952,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21836,2.62286996841431,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,57,0,,20865,0.732699990272522,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,30,0,,20873,0.605139970779419,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,32,0,,20875,0.605139970779419,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20747,0.0765599980950356,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20764,0.296369999647141,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,19,0,,20876,0.605139970779419,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,24,0,,20934,0.667949974536896,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21003,1.06985998153687,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,25,10,,21035,3.22775006294251,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,0,,21041,0.485370010137558,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,38,0,,21054,0.545109987258911,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,19,10,,21449,0.738910019397736,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,10,,21479,0.538689970970154,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21496,0.428250014781952,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,73,0,,21798,0.253540009260178,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,49,0,,21801,0.253540009260178,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,38,10,,20712,1.67944002151489,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,25,10,,21020,0.434680014848709,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,41,10,,21028,0.434680014848709,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,22,30,,21045,0.485370010137558,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,42,0,,21427,0.834249973297119,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,76,0,,21432,0.834249973297119,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,20,30,,21442,1.03446996212006,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,20,10,,21444,1.03446996212006,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,10,,21456,0.738910019397736,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,0,,21524,0.308279991149902,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,40,10,,21908,1.36491000652313,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,20804,2.67389988899231,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,52,0,,21413,0.309320002794266,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,34,0,,21607,1.2624499797821,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,37,0,,21841,0.818599998950958,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,35,0,,20906,1.07223999500275,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,20,30,,20988,0.499199986457825,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,18,0,,21205,1.88819003105164,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,0,,21810,0.211740002036095,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,36,0,,20806,2.67389988899231,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,45,0,,21468,1.06284999847412,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,21,10,,20985,0.499199986457825,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,25,30,,21030,3.22775006294251,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21063,0.545109987258911,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,29,10,,21824,4.50725984573364,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,60,0,,20606,1.55040001869202,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,27,0,,20721,1.48135995864868,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,20742,0.0765599980950356,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,21,0,,20749,0.0765599980950356,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,20,60,,20829,1.21870005130768,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,22,10,,21051,0.485370010137558,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,20,0,,21061,0.545109987258911,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,24,0,,21156,0.755320012569428,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21319,0.638010025024414,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,46,0,,21320,0.638010025024414,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21352,0.470519989728928,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,25,0,,21393,1.62690997123718,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,18,10,,21416,0.319290012121201,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,18,0,,21531,0.308279991149902,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,35,0,,21606,1.2624499797821,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,35,0,,21612,0.332390010356903,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,40,0,,21761,0.357010006904602,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,59,0,,21822,4.50725984573364,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,38,0,,20907,1.07223999500275,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,36,0,,20955,0.541630029678345,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,23,60,,21024,0.434680014848709,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21401,1.62690997123718,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21552,1.78337001800537,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,,0,,21564,1.10941004753113,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,53,30,,21595,3.77340006828308,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21609,1.2624499797821,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21610,1.2624499797821,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,0,,0,,21614,0.332390010356903,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,29,0,,21629,0.362789988517761,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
AFB,2,MZ,1,2002,1,35,10,,21828,2.62286996841431,0,0,0,0,25,7,"",,,,,,AFB2MZ1,0.394435707233537,0.768177330432579,0.31585623035684,0.986955396496811,7,,,,,
