t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
ARB,1,DZ,2006,ARB1DZ1,47.6870324189526,45.3896560081537,0.383076923076923,0.575384615384615,19.9741276588394,3.02467742917925,101,18.2733907618275,3.0432998171204,88,0.649082944076883,0.676864055182233,0.0514322443665931,,0.0567491900881969,,,1300
ARB,1,JO,2006,ARB1JO1,52.100693095535,50.8079817385287,0.0148731408573928,0.514435695538058,25.0949268704723,4.25892894860416,93,29.689387445411,4.87771624220627,74,0.84043988251374,0.696185538818438,0.500097697316696,,0.433704925270839,,,1143
ARB,1,LB,2007,ARB1LB1,43.6464189461743,39.9064970269882,0.357322175732218,0.094560669456067,71.9548403793106,6.69417164985538,61,162.067001576315,10.203706387848,70,0.597358265764584,0.576821221708249,0.368895852305675,,0.242373647883178,,,1195
ARB,1,MA,2006,ARB1MA1,30.8411735637264,16.5149042469681,0.0391542678151919,0.0164447924823806,3.57879475760535,1.79190012455656,10,10.3684575073504,2.51154690974933,10,0.482749525385372,0.348649323258984,0.055144472989051,,0.113062535386518,,,1277
ARB,1,PS,2006,ARB1PS1,44.6444381321731,38.1301297950807,0.102362204724409,0.394488188976378,16.1006576218016,2.88189369406723,72,4.56391397943288,1.65871446513169,64,0.641684289882346,0.686194781660605,0.348115021333689,,0.33482326606817,,,1270
ARB,1,YE,2007,ARB1YE1,44.6540178571429,52.5704986269784,0.375174337517434,0.496513249651325,5.6077778739071,1.97041922884803,81,15.5152488526462,3.14895889357074,69,0.670261860695049,0.530892620472378,0.306584123398135,,0.369389653926744,,,717
ARB,2,DZ,2011,ARB2DZ1,47.8690411100359,51.5916662381961,0.617598684210526,0.798519736842105,39.5897681471957,4.09291090704045,84,3.7195210380878,1.4653071650119,54,0.509981650736473,0.648972088448695,0.326691640270611,,0.247683557305828,,,1216
ARB,2,EG,2011,ARB2EG1,49.7991412293268,48.7562692630257,0.104183757178015,0.401968826907301,1084.9788604135,32.9540886829727,77,21.4584985613341,3.88007211747126,74,-0.0284922662587889,0.628371699897982,0.388864470515333,,0.430537467071738,,,1219
ARB,2,IQ,2012,ARB2IQ1,53.68046751667,52.5463210818197,0.0769854132901135,0.274716369529984,50.1464649295484,6.10198872875327,113,-1.23779732039334,0.255370426806027,85,0.101178540977956,0.34539284432185,0.275626556611184,,0.215296612192901,,,1234
ARB,2,JO,2010,ARB2JO1,49.9945871125335,39.3348073237594,0.0109427609427609,0.0976430976430976,81.9732715899994,6.7824185433563,98,89.8280034057832,6.80630320651884,85,0.595204873360243,0.444756484637533,0.295383724024367,,0.414975010700793,,,1188
ARB,2,LB,2011,ARB2LB1,50.5815769610143,45.132420035648,0.198269646719539,0.337418889689978,13.1493340757705,2.59280774987096,52,58.5851930524405,5.67350109017119,44,0.663204277996484,0.542300277387326,0.0935070014021913,,0.202738755365435,,,1387
ARB,2,PS,2010,ARB2PS1,41.3470705307442,27.6731913754578,0.0408333333333333,0.0241666666666667,66.0207501757281,5.37430686613604,65,5.95606582887294,1.99000414441638,53,0.543965421026568,0.492335787217497,0.209644349145612,,0.3012706466714,,,1200
ARB,2,SA,2011,ARB2SA1,44.7031800283577,42.4132864920861,0.217948717948718,0.462250712250712,214.900668957287,12.1854588354194,84,357.374382570568,16.719890371433,74,0.772606770903362,0.411416067018063,0.163074508413313,,0.270727234161312,,,1404
ARB,2,SD,2011,ARB2SD1,48.9852346083732,44.301788967573,0.515604681404421,0.425877763328999,78.2284484272279,7.52467032446884,122,480.677335894808,21.6329375917975,144,0.535321032560947,0.565845936205095,0.0961643658458797,,0.108811546259981,,,1538
ARB,2,TN,2011,ARB2TN1,46.2198501220929,26.7862849581243,0.154682274247492,0.0585284280936455,175.793002308606,10.9487922795665,93,30.0015434840657,3.77559749391873,82,0.499497481408901,0.450064651935634,0.20773154460919,,0.553268533114155,,,1196
ARB,2,YE,2011,ARB2YE1,40.0467769001516,48.7796202761168,0.273333333333333,0.54,73.8408704089898,7.50942109895665,148,174.401706402577,13.2053708161429,108,-0.0359936112515947,0.36536362539101,0.170006564707241,,0.287126389617778,,,1200
ASES,"",CN,2000,ASESCN1,17.3620340567561,,0.239520958083832,1,4.33641990443189,1.84937364629754,8,,,,,,,,0.302582578984183,0.269036948111876,0.822829130194416,1002
ASES,"",DE,2000,ASESDE1,21.9996520268548,,0.242926829268293,1,5.0533185992658,1.73672571775136,15,,,,,,,,0.164598799636082,0.150536346716607,0.731001721859593,1025
ASES,"",ES,2000,ASESES1,25.6147540983607,,0.51345962113659,1,1.87272945013537,1.16214635767112,5,,,,,,,,0.448982253611745,0.353383106551963,0.560378468537057,1003
ASES,"",FR,2000,ASESFR1,54.1237590074795,,0.0745526838966203,1,-0.814625685658331,-0.255857724285867,10,,,,,,,,0.370508294936297,0.250744711401403,0.665642456976633,1006
ASES,"",GB-GBN,2000,ASESGB-GBN1,31.5858159135994,,0.335305719921105,1,-1.28732815102053,0.1265576218236,10,,,,,,,,0.365499368187502,0.272741859417894,0.509164726046539,1014
ASES,"",GR,2000,ASESGR1,34.6430575071062,,0.31237721021611,1,-0.207582338936287,0.704285051202452,7,,,,,,,,0.55106008609692,0.559947453544257,0.939840115174531,1018
ASES,"",ID,2000,ASESID1,19.7609575616552,,0.0702274975272008,1,3.01304524589676,1.13981411753063,13,,,,,,,,0.401457806474259,0.382343320807421,0.934814453546048,1011
ASES,"",IE,2000,ASESIE1,23.6247113461428,,0.365346534653465,1,0.918493303145011,1.32649981646175,8,,,,,,,,0.321734198467024,0.307684833456943,0.650177992552041,1010
ASES,"",IT,2000,ASESIT1,67.5967223630177,,0,1,-0.297120312640815,-0.776026445907655,15,,,,,,,,0.349270547112282,0.283255021609373,0.787219515961664,1016
ASES,"",JP,2000,ASESJP1,43.5042735042735,,0.0673162090345439,1,-0.901445152178461,0.438966902849397,11,,,,,,,,0.358086946865109,0.350761321384707,0.816974278561974,1129
ASES,"",KR,2000,ASESKR1,46.5717983969113,,0.0861386138613861,1,-0.417577416940682,0.290842866700715,8,,,,,,,,0.358902957393544,0.345448915670879,0.848662637077966,1010
ASES,"",MY,2000,ASESMY1,31.2769396551724,,0.072,1,0.422446647204149,0.873268199199404,5,,,,,,,,0.389155329644511,0.330318491258962,0.694511928486032,1000
ASES,"",PH,2000,ASESPH1,24.6769230769231,,0.025,1,1.12674205234313,1.28228141292057,11,,,,,,,,0.361811603465484,0.34838950944942,0.866932800963463,1000
ASES,"",PT,2000,ASESPT1,33.4703291096099,,0.27,1,-0.434742819978852,0.270862845359745,7,,,,,,,,0.610544012901326,0.591250281459767,0.90360127026689,1000
ASES,"",SE,2000,ASESSE1,63.4356552538371,,0.153846153846154,1,-0.0123819603515534,-0.585880703470993,11,,,,,,,,0.197419797798397,0.145032339778476,0.765328391871487,1001
