idno,cntry,pspwght,polintr,nwspol,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,eduyrs,eisced,isco08,domicil,agea,gndr,hincfel,hinctnta,hhmmb,female,city,age,age_10,hhsize5
3485,PL,0.882908999919891,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,56,1,2,3,2,0,0,56,5.6,2
3487,PL,1.06774234771729,1,1,2,1,1,1,1,1,1,1,1,12,3,3322,4,19,1,2,9,4,0,0,19,1.9,4
3489,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,14,4,6121,4,61,1,2,9,6,0,0,61,6.1,5
3490,PL,1.65981292724609,1,2,2,1,1,1,1,1,1,1,1,11,2,7231,3,48,1,1,4,4,0,0,48,4.8,4
3491,PL,1.19455635547638,1,2,2,1,1,1,1,1,1,1,1,10,2,7536,3,68,2,2,5,2,1,0,68,6.8,2
3495,PL,1.4307758808136,1,2,2,1,1,1,1,1,1,1,1,10,2,7315,3,51,1,1,3,4,0,0,51,5.1,4
3516,PL,0.867089152336121,1,1,1,1,1,1,1,1,1,1,1,7,2,3123,4,83,1,1,1,1,0,0,83,8.3,1
3522,PL,0.890142381191254,1,2,1,1,1,1,1,1,1,1,1,13,4,,1,20,2,2,,3,1,1,20,2,3
3526,PL,0.93265688419342,1,1,2,1,1,1,1,1,1,1,1,11,2,3312,4,35,2,2,,4,1,0,35,3.5,4
3537,PL,1.0391206741333,1,2,2,1,1,1,2,1,2,1,2,12,5,4312,4,77,2,2,4,1,1,0,77,7.7,1
3543,PL,1.06016361713409,1,2,1,1,1,1,1,1,1,1,1,11,2,7522,4,43,1,2,,2,0,0,43,4.3,2
3547,PL,1.13317167758942,1,2,1,1,1,1,1,1,1,1,1,10,2,6113,4,30,1,1,3,4,0,0,30,3,4
3548,PL,0.856932699680328,1,1,2,1,1,1,1,1,1,1,1,12,3,5141,3,31,2,2,,4,1,0,31,3.1,4
3552,PL,0.998783946037292,2,1,2,1,1,1,1,2,1,1,1,19,7,2651,1,43,1,3,10,4,0,1,43,4.3,4
3553,PL,1.09844648838043,1,1,1,1,1,1,1,1,1,1,1,9,2,,3,29,1,2,4,5,0,0,29,2.9,5
3557,PL,0.972654938697815,1,1,2,1,1,1,1,1,1,1,1,17,7,1210,4,42,2,2,10,5,1,0,42,4.2,5
3562,PL,1.20969891548157,1,2,1,1,2,1,1,1,1,2,1,11,2,8331,3,48,1,2,6,2,0,0,48,4.8,2
3563,PL,0.801522195339203,1,1,1,1,1,1,1,1,1,1,1,12,2,,2,19,2,2,4,5,1,1,19,1.9,5
3564,PL,0.766631364822388,1,2,2,1,1,1,1,1,1,1,1,13,5,6130,4,53,2,1,5,5,1,0,53,5.3,5
3568,PL,0.852916300296783,2,2,2,2,1,1,2,2,2,2,1,11,4,3118,1,79,1,2,6,2,0,1,79,7.9,2
3571,PL,1.11869370937347,1,1,2,1,1,1,1,1,1,1,1,14,6,1322,2,53,1,3,10,2,0,1,53,5.3,2
3574,PL,1.06993579864502,1,1,,1,1,1,1,1,1,1,1,9,2,,1,16,1,3,9,3,0,1,16,1.6,3
3579,PL,1.04433357715607,1,2,2,1,1,1,1,1,1,1,1,8,2,8153,4,52,2,2,3,3,1,0,52,5.2,3
3582,PL,0.872801125049591,1,2,1,1,1,1,1,1,1,1,1,11,2,7120,3,44,1,2,,3,0,0,44,4.4,3
3583,PL,0.706731259822846,1,2,2,1,1,1,1,1,1,1,1,17,7,1345,3,70,2,2,2,1,1,0,70,7,1
3584,PL,1.13882744312286,2,2,2,1,1,1,1,1,1,1,1,14,5,2221,3,65,2,2,7,2,1,0,65,6.5,2
3587,PL,1.05264234542847,1,1,1,1,1,1,1,1,1,1,1,11,2,5221,4,48,2,2,,6,1,0,48,4.8,5
3592,PL,0.909263432025909,1,2,2,1,1,1,1,1,1,1,1,11,2,8322,3,74,1,2,7,2,0,0,74,7.4,2
3606,PL,1.24533045291901,1,2,2,1,1,1,1,1,1,1,1,,4,1420,4,51,1,,,4,0,0,51,5.1,4
3611,PL,1.04738783836365,1,1,2,1,1,1,1,1,1,1,1,14,3,5222,4,55,2,1,2,3,1,0,55,5.5,3
3614,PL,0.834628939628601,1,2,2,2,1,2,1,1,1,1,1,17,6,5223,4,45,1,2,6,4,0,0,45,4.5,4
3618,PL,0.882973611354828,1,2,2,1,1,1,1,1,1,1,1,,4,4223,4,72,2,2,3,1,1,0,72,7.2,1
3628,PL,0.783815503120422,1,1,2,1,1,1,1,1,1,1,1,17,7,3359,4,26,1,2,,4,0,0,26,2.6,4
3630,PL,1.06016361713409,1,2,1,1,1,1,1,1,1,1,1,12,4,1321,4,54,1,1,,1,0,0,54,5.4,1
3641,PL,0.978639543056488,1,2,2,1,1,1,1,1,1,1,1,7,2,9329,4,77,1,1,5,4,0,0,77,7.7,4
3652,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,14,3,5223,4,46,2,1,4,4,1,0,46,4.6,4
3653,PL,1.03298473358154,1,2,2,1,1,1,1,1,1,1,1,8,2,9329,3,35,1,2,,3,0,0,35,3.5,3
3654,PL,1.06774914264679,1,1,2,1,1,1,1,1,1,1,1,11,2,7224,3,42,1,2,,3,0,0,42,4.2,3
3655,PL,1.19318425655365,1,2,2,1,1,1,2,2,1,1,2,14,4,3422,1,21,2,3,6,3,1,1,21,2.1,3
3659,PL,1.07344138622284,1,1,1,1,1,1,1,1,1,1,1,18,7,3333,3,49,2,2,,2,1,0,49,4.9,2
3662,PL,0.928000926971436,1,1,2,1,1,1,1,1,1,1,1,9,2,6130,4,73,2,2,,4,1,0,73,7.3,4
3663,PL,0.925379693508148,1,1,2,1,1,1,1,2,1,1,1,16,6,1412,2,27,2,2,4,2,1,1,27,2.7,2
3679,PL,0.97851288318634,1,2,1,1,1,1,1,1,1,1,1,9,2,6113,4,57,1,2,1,1,0,0,57,5.7,1
3685,PL,1.13816332817078,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,75,2,1,1,1,1,0,75,7.5,1
3686,PL,1.00387597084045,1,2,2,1,1,1,1,1,1,1,1,12,4,4226,3,42,2,2,5,4,1,0,42,4.2,4
3702,PL,0.937976479530334,1,1,,1,1,1,1,1,1,1,1,13,4,1330,1,33,1,2,9,3,0,1,33,3.3,3
3703,PL,1.07623732089996,2,1,2,2,2,2,2,2,2,1,1,19,6,3121,4,31,1,2,8,2,0,0,31,3.1,2
3725,PL,0.967202126979828,1,,2,1,1,1,1,1,1,1,1,10,2,7112,3,57,1,2,6,3,0,0,57,5.7,3
3728,PL,1.01538014411926,1,1,2,1,1,1,1,1,1,1,1,13,4,3112,4,35,1,2,7,3,0,0,35,3.5,3
3730,PL,1.16951298713684,1,2,2,1,1,1,1,1,1,1,1,18,4,,4,25,1,2,6,5,0,0,25,2.5,5
3731,PL,0.97851288318634,1,2,2,1,1,1,1,1,1,1,1,11,2,7126,4,57,1,2,,5,0,0,57,5.7,5
3734,PL,1.05264234542847,1,2,2,1,1,1,1,1,1,1,1,13,3,,4,35,2,2,7,4,1,0,35,3.5,4
3738,PL,1.01379263401032,1,1,2,1,1,1,1,1,1,1,1,7,2,9112,3,84,2,1,10,6,1,0,84,8.4,5
3739,PL,0.887403547763825,1,2,2,1,1,1,1,1,1,1,1,8,2,6111,4,44,2,,,3,1,0,44,4.4,3
3741,PL,0.81966370344162,1,1,1,1,1,1,1,1,1,1,1,11,3,,3,22,1,2,1,1,0,0,22,2.2,1
3747,PL,1.06993579864502,1,1,1,1,1,1,1,1,1,1,1,9,2,7214,2,27,1,1,4,4,0,1,27,2.7,4
3749,PL,0.911809980869293,1,2,2,1,1,1,1,1,1,1,1,11,3,5414,3,79,1,1,3,2,0,0,79,7.9,2
3750,PL,0.883519291877747,1,2,2,1,1,1,1,1,1,1,1,7,1,9112,3,86,2,1,1,3,1,0,86,8.6,3
3775,PL,1.05264234542847,1,1,2,1,1,1,1,1,1,1,1,11,2,7543,4,44,2,2,,4,1,0,44,4.4,4
3778,PL,0.837059855461121,1,2,2,1,1,1,1,2,1,1,1,12,4,9112,3,65,2,3,8,3,1,0,65,6.5,3
3784,PL,0.728574872016907,1,2,2,1,1,1,1,1,1,1,1,17,7,2659,1,77,1,2,,2,0,1,77,7.7,2
3789,PL,1.13317167758942,1,2,1,1,2,2,1,2,1,2,2,12,4,7411,4,20,1,3,8,7,0,0,20,2,5
3802,PL,1.06812644004822,1,2,2,1,1,1,1,1,1,1,1,12,2,5223,4,20,2,2,6,5,1,0,20,2,5
3805,PL,0.629593312740326,1,2,2,1,1,1,1,1,1,1,1,10,2,5311,3,66,2,2,1,1,1,0,66,6.6,1
3812,PL,1.04265737533569,1,1,1,1,1,1,1,1,1,1,1,12,2,9112,1,60,2,1,2,2,1,1,60,6,2
3854,PL,1.00711941719055,1,2,2,1,1,2,1,1,1,1,1,14,4,5165,1,67,1,2,8,2,0,1,67,6.7,2
3877,PL,0.841259479522705,1,2,2,2,1,1,1,1,1,1,1,14,5,5223,3,51,2,1,7,3,1,0,51,5.1,3
3893,PL,0.633164644241333,1,2,1,1,1,1,1,1,1,1,1,11,2,7314,3,57,1,2,,3,0,0,57,5.7,3
3894,PL,1.13645887374878,1,2,1,1,1,1,1,1,1,1,1,12,3,5223,3,25,2,2,5,4,1,0,25,2.5,4
3895,PL,1.11460447311401,1,1,2,1,1,2,1,2,1,1,1,,7,,3,78,1,,,,0,0,78,7.8,
3897,PL,1.1518542766571,1,2,2,1,1,1,1,1,1,1,1,15,6,7421,3,39,2,2,10,6,1,0,39,3.9,5
3899,PL,0.948438346385956,1,2,1,1,1,1,1,1,1,1,1,15,5,3115,4,29,1,2,7,3,0,0,29,2.9,3
3900,PL,0.90851366519928,1,2,,1,1,1,1,1,1,1,1,9,2,,3,16,2,3,5,3,1,0,16,1.6,3
3906,PL,0.762804388999939,1,2,1,1,1,1,1,1,1,1,1,11,2,7531,4,59,2,0,,2,1,0,59,5.9,2
3908,PL,1.14655423164368,1,1,2,1,1,1,1,1,1,1,1,15,4,1321,1,37,1,2,10,2,0,1,37,3.7,2
3911,PL,1.10924983024597,1,2,2,1,1,1,1,2,1,,1,16,4,8322,3,37,1,2,9,4,0,0,37,3.7,4
3913,PL,1.16865134239197,1,2,2,1,1,1,1,1,1,1,1,14,4,7512,3,41,1,2,,2,0,0,41,4.1,2
3917,PL,0.837669312953949,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,69,1,2,4,3,0,0,69,6.9,3
3919,PL,0.928000926971436,1,1,2,1,1,1,1,1,1,1,1,11,2,7223,4,56,2,2,7,2,1,0,56,5.6,2
3922,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,10,2,7114,4,68,1,2,3,2,0,0,68,6.8,2
3923,PL,0.775048196315765,1,2,1,1,1,1,1,1,1,1,1,10,2,7112,3,60,1,1,2,3,0,0,60,6,3
3928,PL,0.85200572013855,1,2,2,1,1,1,1,1,1,1,1,11,2,8342,1,61,1,2,7,2,0,1,61,6.1,2
3931,PL,0.948779106140137,1,1,2,1,1,1,1,1,1,1,1,12,4,,4,20,2,1,2,6,1,0,20,2,5
3934,PL,0.921208500862122,1,1,1,1,1,1,1,1,1,1,1,12,3,7122,4,28,1,2,,5,0,0,28,2.8,5
3937,PL,0.882908999919891,1,2,1,1,1,1,1,1,1,1,1,7,2,8332,4,65,1,2,5,2,0,0,65,6.5,2
3946,PL,0.766631364822388,1,1,1,1,1,1,1,1,1,1,1,12,4,5223,4,41,2,1,6,4,1,0,41,4.1,4
3952,PL,0.97851288318634,1,1,2,1,1,1,1,1,1,1,1,13,2,7523,4,62,1,2,4,2,0,0,62,6.2,2
3954,PL,0.953562259674072,1,2,1,1,1,1,1,1,1,1,1,11,2,9611,4,33,1,2,7,3,0,0,33,3.3,3
3956,PL,1.07662391662598,1,1,2,1,1,1,1,1,1,1,1,17,7,4132,4,25,2,2,6,3,1,0,25,2.5,3
3958,PL,0.853177070617676,1,1,2,1,1,1,1,1,1,1,1,17,6,110,1,43,1,2,,3,0,1,43,4.3,3
3964,PL,0.928000926971436,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,71,2,1,1,1,1,0,71,7.1,1
3971,PL,0.928108751773834,1,1,,1,1,1,1,1,1,1,1,9,2,,4,17,2,2,4,5,1,0,17,1.7,5
3972,PL,1.07609808444977,1,,,1,1,1,1,1,1,1,1,8,1,,4,15,1,2,8,7,0,0,15,1.5,5
3979,PL,1.24533045291901,1,1,2,1,1,1,1,1,1,1,1,10,2,9613,4,54,1,1,5,9,0,0,54,5.4,5
3983,PL,0.964753806591034,1,2,2,1,1,1,1,1,1,1,1,,7,2310,1,86,1,2,5,1,0,1,86,8.6,1
3995,PL,0.953904986381531,1,2,2,1,1,1,1,1,1,1,1,13,4,5223,4,28,2,2,,7,1,0,28,2.8,5
3999,PL,0.902905225753784,2,2,2,1,1,1,1,1,1,1,1,13,3,3313,4,79,2,2,,2,1,0,79,7.9,2
4000,PL,0.834993660449982,2,1,2,1,1,1,1,1,1,1,1,12,3,8322,3,62,1,2,3,2,0,0,62,6.2,2
4002,PL,1.04209113121033,1,1,2,1,1,1,1,1,2,1,1,16,7,2433,1,25,2,2,,2,1,1,25,2.5,2
4008,PL,0.912833094596863,1,2,2,1,1,2,1,2,1,1,1,11,4,4416,1,80,2,2,5,2,1,1,80,8,2
4010,PL,0.902905225753784,1,1,1,1,1,1,1,1,2,1,1,13,4,3221,4,56,2,2,9,4,1,0,56,5.6,4
4015,PL,1.04446077346802,1,2,1,1,1,1,1,1,1,1,1,11,2,5211,1,44,2,0,1,3,1,1,44,4.4,3
4016,PL,1.20153141021729,1,2,2,1,1,1,1,1,1,1,1,12,4,1211,1,59,2,1,2,3,1,1,59,5.9,3
4020,PL,0.861616313457489,2,2,2,1,1,1,2,2,2,1,1,16,5,3213,2,59,1,2,9,3,0,1,59,5.9,3
4023,PL,0.95886492729187,1,2,2,2,1,1,1,1,1,1,1,8,2,5322,1,60,2,1,4,4,1,1,60,6,4
4029,PL,1.1111444234848,1,2,2,1,1,1,1,1,1,2,2,19,7,2132,3,38,2,2,5,2,1,0,38,3.8,2
4032,PL,1.19209253787994,1,2,2,1,1,1,1,1,1,1,1,7,2,9329,3,76,2,2,9,2,1,0,76,7.6,2
4036,PL,0.900250554084778,1,2,1,1,1,1,1,1,1,1,1,7,2,9112,2,71,2,2,5,2,1,1,71,7.1,2
4039,PL,0.882973611354828,1,1,1,1,1,1,1,1,1,1,1,7,2,9412,4,79,2,2,3,2,1,0,79,7.9,2
4048,PL,1.15399765968323,1,2,2,1,1,1,1,1,1,1,1,10,2,7233,1,56,1,2,5,2,0,1,56,5.6,2
4051,PL,0.852342247962952,1,2,2,1,1,1,1,1,1,1,1,10,2,7131,3,30,1,2,4,4,0,0,30,3,4
4055,PL,0.907294452190399,1,1,2,2,1,1,1,1,1,1,1,13,4,5131,4,20,1,2,5,6,0,0,20,2,5
4059,PL,0.967799663543701,1,2,,1,1,1,1,1,1,1,1,18,7,2211,3,57,2,3,10,1,1,0,57,5.7,1
4060,PL,1.14269161224365,1,2,2,2,1,1,1,1,1,1,2,20,7,1420,1,56,1,2,7,3,0,1,56,5.6,3
4062,PL,1.15772867202759,1,1,2,1,1,1,1,1,1,1,1,10,2,7115,3,53,1,1,4,4,0,0,53,5.3,4
4072,PL,0.97851288318634,1,2,2,1,1,1,1,1,1,1,1,10,2,6130,4,73,1,2,,3,0,0,73,7.3,3
4074,PL,0.975842595100403,1,2,2,1,1,1,1,1,1,1,1,8,2,9621,3,56,1,2,1,1,0,0,56,5.6,1
4079,PL,0.995619416236877,1,2,2,1,1,1,1,1,1,1,1,15,5,4321,4,33,1,2,,3,0,0,33,3.3,3
4083,PL,1.19279050827026,1,2,2,1,1,1,1,1,1,1,1,8,2,6130,5,57,2,0,1,2,1,0,57,5.7,2
4087,PL,0.762804388999939,1,2,2,1,1,1,1,1,1,1,1,11,4,3116,4,65,2,2,6,2,1,0,65,6.5,2
4090,PL,0.783815503120422,2,2,2,1,1,1,1,1,1,1,1,17,7,2114,4,34,1,2,9,5,0,0,34,3.4,5
4098,PL,0.953904986381531,1,2,1,2,1,1,1,2,1,1,2,16,4,3510,1,26,2,2,8,3,1,1,26,2.6,3
4100,PL,1.00313401222229,2,2,2,1,1,1,1,1,1,1,1,15,6,8332,1,65,1,1,1,2,0,1,65,6.5,2
4104,PL,0.820188760757446,1,2,2,1,1,1,1,1,1,1,1,12,4,6130,4,51,2,1,3,2,1,0,51,5.1,2
4105,PL,1.16951298713684,1,2,,1,1,2,2,1,1,1,1,8,1,,4,15,1,2,7,5,0,0,15,1.5,5
4113,PL,1.04598534107208,1,1,2,1,1,1,2,2,2,2,1,18,7,1212,1,29,2,2,5,1,1,1,29,2.9,1
4115,PL,1.2260856628418,1,,2,1,1,1,1,1,1,1,1,13,6,5222,4,24,2,3,,1,1,0,24,2.4,1
4128,PL,1.16951298713684,2,2,2,1,1,1,1,2,2,2,2,19,6,2433,1,32,1,3,10,2,0,1,32,3.2,2
4129,PL,1.01538014411926,1,2,2,1,1,1,1,1,1,1,1,11,2,8322,4,48,1,2,4,2,0,0,48,4.8,2
4132,PL,0.970959961414337,1,1,1,1,1,1,1,1,1,1,1,12,2,9321,3,23,1,2,2,2,0,0,23,2.3,2
4137,PL,1.05264234542847,1,2,2,1,1,1,1,1,1,1,1,13,3,7317,4,41,2,2,7,4,1,0,41,4.1,4
4146,PL,0.787101984024048,1,2,2,1,1,1,1,1,1,1,1,11,2,7121,3,65,1,2,6,2,0,0,65,6.5,2
4147,PL,1.14585983753204,1,2,1,1,1,1,1,1,1,1,1,8,2,9312,4,47,1,1,,6,0,0,47,4.7,5
4154,PL,1.14021027088165,2,2,2,1,2,1,1,2,1,1,2,13,3,3135,4,31,1,2,6,3,0,0,31,3.1,3
4158,PL,1.10964584350586,1,2,1,1,1,1,1,1,1,1,1,8,2,6130,4,61,2,2,4,2,1,0,61,6.1,2
4167,PL,0.882973611354828,1,2,2,1,1,1,1,1,1,1,1,11,2,7314,4,59,2,2,5,2,1,0,59,5.9,2
4170,PL,1.00992381572723,1,2,2,2,1,2,1,1,1,1,1,13,3,3115,4,44,1,2,3,4,0,0,44,4.4,4
4175,PL,1.06774234771729,1,1,2,1,1,1,1,1,1,1,1,15,4,1323,4,22,1,2,4,2,0,0,22,2.2,2
4177,PL,1.06774234771729,1,2,2,1,1,1,1,1,1,1,1,12,3,,4,21,1,2,4,4,0,0,21,2.1,4
4184,PL,0.933300971984863,1,1,2,1,1,1,1,1,1,1,1,8,2,9329,1,62,1,1,4,3,0,1,62,6.2,3
4186,PL,1.19877433776855,1,1,1,1,1,1,1,1,1,1,2,12,3,7223,4,39,2,2,,3,1,0,39,3.9,3
4196,PL,0.865970253944397,1,2,2,1,1,1,1,1,1,1,1,12,3,5223,1,63,2,2,7,2,1,1,63,6.3,2
4202,PL,1.25665009021759,1,1,2,2,1,1,1,2,2,1,1,12,4,3334,2,25,1,2,1,3,0,1,25,2.5,3
4208,PL,1.05264234542847,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,42,2,1,1,1,1,0,42,4.2,1
4217,PL,1.05058562755585,1,1,2,1,1,1,1,2,1,1,1,18,7,1323,2,29,1,2,9,2,0,1,29,2.9,2
4225,PL,0.862429678440094,1,1,2,1,1,1,1,1,1,1,1,14,5,2359,4,62,1,1,,3,0,0,62,6.2,3
4228,PL,1.07662391662598,1,1,,1,1,1,1,1,1,1,1,8,1,,4,15,2,3,9,5,1,0,15,1.5,5
4230,PL,1.10028672218323,2,2,2,2,1,2,2,2,2,1,1,19,7,3334,1,63,1,2,9,2,0,1,63,6.3,2
4232,PL,1.2260856628418,1,1,,1,1,1,1,1,1,1,1,11,2,,4,18,2,2,9,4,1,0,18,1.8,4
4235,PL,0.911231219768524,1,1,2,1,1,1,2,1,1,1,1,12,4,5230,3,32,2,2,9,7,1,0,32,3.2,5
4240,PL,1.11910653114319,2,2,2,2,1,2,2,2,1,1,2,11,4,3352,3,78,1,2,6,1,0,0,78,7.8,1
4247,PL,0.970914781093597,1,2,2,1,1,1,1,1,1,1,1,14,5,3116,4,73,1,2,5,2,0,0,73,7.3,2
4260,PL,0.952591478824615,1,2,2,1,1,1,1,1,1,1,1,14,5,4120,1,29,2,2,8,4,1,1,29,2.9,4
4262,PL,1.03269743919373,1,1,2,2,1,1,1,1,1,1,2,18,7,1211,3,28,2,3,10,3,1,0,28,2.8,3
4263,PL,0.782116889953613,1,2,2,1,1,1,1,1,1,1,1,14,4,1324,3,61,1,2,6,2,0,0,61,6.1,2
4267,PL,0.848940551280975,1,1,2,1,1,1,1,2,1,1,1,7,2,9329,3,68,2,2,2,2,1,0,68,6.8,2
4276,PL,0.941971778869629,1,1,1,1,1,1,1,1,1,1,1,17,7,2212,3,69,2,2,,2,1,0,69,6.9,2
4279,PL,1.06945383548737,1,2,2,1,1,1,1,1,1,1,1,17,7,3342,3,45,2,2,9,4,1,0,45,4.5,4
4282,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,12,4,5223,4,42,2,2,6,5,1,0,42,4.2,5
4283,PL,1.14387321472168,1,1,2,1,1,1,1,1,1,1,1,14,4,6130,5,41,2,1,8,6,1,0,41,4.1,5
4284,PL,0.994814276695251,1,2,,1,1,1,1,1,1,1,1,17,7,2250,3,28,2,2,,4,1,0,28,2.8,4
4286,PL,1.1834888458252,1,1,2,1,1,1,1,1,1,1,1,17,7,2142,1,36,2,2,9,3,1,1,36,3.6,3
4287,PL,0.841159999370575,1,1,2,1,1,1,1,1,1,1,1,15,6,2330,2,76,1,2,6,2,0,1,76,7.6,2
4291,PL,1.09113550186157,1,2,2,1,1,1,1,1,1,1,1,10,2,5245,1,67,1,2,3,2,0,1,67,6.7,2
4292,PL,0.912158191204071,1,1,2,1,1,1,1,1,1,1,1,11,2,7322,3,35,1,2,,3,0,0,35,3.5,3
4298,PL,1.01574206352234,1,2,2,1,1,1,1,1,1,1,1,11,2,5230,1,54,2,2,7,4,1,1,54,5.4,4
4302,PL,1.20663356781006,1,1,2,2,1,1,1,1,1,1,1,13,3,3143,4,53,1,2,,3,0,0,53,5.3,3
4315,PL,0.825017333030701,1,2,2,1,1,1,1,1,1,1,1,11,2,7120,4,55,1,2,2,3,0,0,55,5.5,3
4316,PL,0.783815503120422,1,2,2,1,1,1,1,1,1,1,1,18,7,3351,4,30,1,2,9,4,0,0,30,3,4
4321,PL,1.34952986240387,1,2,2,2,1,2,1,2,2,1,2,14,5,3112,3,38,1,2,5,3,0,0,38,3.8,3
4325,PL,1.06096625328064,1,2,2,1,1,1,1,1,1,1,1,13,4,8344,1,29,1,2,8,2,0,1,29,2.9,2
4331,PL,1.30510139465332,1,2,1,1,1,1,1,1,1,1,1,11,2,9613,4,39,1,1,3,4,0,0,39,3.9,4
4332,PL,0.93265688419342,1,1,2,1,1,1,1,1,1,1,1,14,5,3211,4,43,2,2,7,3,1,0,43,4.3,3
4336,PL,0.900250554084778,1,2,2,1,1,1,1,1,1,2,1,12,4,,2,63,2,2,,1,1,1,63,6.3,1
4340,PL,1.04812610149384,1,2,1,1,1,1,1,1,1,1,1,7,2,8153,3,83,2,1,,1,1,0,83,8.3,1
4348,PL,1.01731300354004,1,2,2,2,1,1,1,1,1,1,1,13,4,4412,1,41,2,1,2,3,1,1,41,4.1,3
4350,PL,0.95886492729187,2,2,2,1,1,1,2,1,2,1,1,17,7,2330,1,69,2,2,5,2,1,1,69,6.9,2
4351,PL,0.782116889953613,1,2,1,1,1,1,1,1,1,1,1,12,3,1219,3,77,1,1,4,2,0,0,77,7.7,2
4352,PL,1.12266540527344,1,2,1,1,1,1,1,1,1,1,1,11,4,4419,1,73,1,2,4,1,0,1,73,7.3,1
4359,PL,0.9360391497612,1,1,2,1,1,1,1,1,1,1,1,12,3,,1,21,1,0,3,5,0,1,21,2.1,5
4367,PL,0.953562259674072,1,1,1,1,1,1,2,1,1,1,1,13,4,8322,4,29,1,2,8,7,0,0,29,2.9,5
4378,PL,1.28288662433624,1,2,2,1,1,1,1,1,1,1,1,7,2,8332,3,73,1,2,8,5,0,0,73,7.3,5
4381,PL,0.997717201709747,2,1,1,1,1,1,1,1,1,1,1,11,2,7233,1,44,1,2,,4,0,1,44,4.4,4
4385,PL,0.833656191825867,1,2,2,1,1,2,1,2,1,1,1,18,7,2411,3,37,2,2,7,5,1,0,37,3.7,5
4392,PL,1.23042166233063,1,1,2,1,1,1,1,1,1,1,1,11,2,,1,31,1,1,2,2,0,1,31,3.1,2
4393,PL,1.13696253299713,1,2,1,1,1,1,1,1,1,1,1,11,2,7112,4,51,1,1,4,4,0,0,51,5.1,4
4394,PL,1.06411504745483,1,2,2,1,1,1,1,1,1,1,1,12,4,4223,3,57,2,2,6,2,1,0,57,5.7,2
4396,PL,1.06945383548737,1,2,2,2,1,1,2,2,2,1,1,17,7,2341,4,42,2,3,10,3,1,0,42,4.2,3
4409,PL,1.04125499725342,1,1,2,1,1,2,2,2,1,1,2,19,5,3412,3,63,2,2,4,3,1,0,63,6.3,3
4411,PL,1.14840233325958,1,1,1,1,1,1,1,1,1,1,1,15,6,5245,1,23,2,3,9,2,1,1,23,2.3,2
4415,PL,1.24533045291901,1,1,2,1,1,1,1,1,1,1,1,11,2,3123,4,48,1,2,4,1,0,0,48,4.8,1
4417,PL,1.16993319988251,1,1,,1,1,1,1,1,1,1,1,10,2,,4,17,2,3,7,4,1,0,17,1.7,4
4418,PL,0.734301149845123,1,2,2,1,1,1,1,1,1,1,1,17,7,1120,3,65,1,3,10,2,0,0,65,6.5,2
4425,PL,0.927775263786316,1,1,,1,1,1,1,1,1,1,1,7,1,,4,15,1,2,4,5,0,0,15,1.5,5
4426,PL,0.762527585029602,1,2,2,1,1,1,1,1,1,1,1,9,2,6130,4,63,1,1,2,1,0,0,63,6.3,1
4427,PL,0.852916300296783,1,2,2,1,1,1,1,2,1,1,1,17,7,2114,1,68,1,2,8,3,0,1,68,6.8,3
4428,PL,0.841159999370575,1,2,2,1,1,1,1,1,1,1,1,10,2,8331,2,73,1,2,4,3,0,1,73,7.3,3
4429,PL,1.13816332817078,1,2,1,1,1,1,1,1,1,1,1,10,4,1311,4,78,2,1,,4,1,0,78,7.8,4
4431,PL,1.10755705833435,1,1,2,1,1,1,1,1,1,1,1,14,4,,1,22,1,2,,3,0,1,22,2.2,3
4434,PL,1.18566608428955,1,2,2,1,1,1,1,1,1,1,1,20,7,1342,1,48,2,3,10,3,1,1,48,4.8,3
4435,PL,0.911809980869293,1,1,1,1,1,1,1,1,1,1,1,10,2,5414,3,65,1,1,1,1,0,0,65,6.5,1
4436,PL,0.937976479530334,1,1,2,1,1,1,1,1,1,1,1,13,4,3114,2,20,1,2,10,6,0,1,20,2,5
4445,PL,0.947543501853943,1,1,2,1,1,1,1,1,1,1,1,9,2,,2,32,1,1,6,6,0,1,32,3.2,5
4450,PL,1.07219123840332,1,2,2,1,1,1,1,1,1,1,1,11,3,3139,1,83,1,2,5,1,0,1,83,8.3,1
4452,PL,1.0613477230072,1,2,2,1,1,1,1,1,1,1,1,19,7,1420,1,34,2,2,5,6,1,1,34,3.4,5
4455,PL,1.25665009021759,1,1,,1,1,1,1,2,1,1,1,11,2,9000,3,18,1,2,,4,0,0,18,1.8,4
4456,PL,1.05264234542847,1,2,2,1,1,1,1,1,1,1,1,12,4,1321,4,40,2,2,10,7,1,0,40,4,5
4457,PL,0.784097135066986,1,1,1,1,1,1,1,1,1,1,1,12,2,,4,20,2,2,,6,1,0,20,2,5
4460,PL,0.907294452190399,1,1,2,1,1,1,1,1,1,1,1,18,7,7223,4,25,1,2,7,6,0,0,25,2.5,5
