essround,cntry,trstprl,pspwght,party,vote_gov,vote_po_pis_sld
4,PL,2,0.73878237714539,6,0,2
4,PL,1,1.01848744999993,3,1,1
4,PL,3,0.686579307108264,6,0,2
4,PL,0,1.16379816664423,5,1,-1
4,PL,5,0.836162047727308,3,1,1
4,PL,3,1.13199856114711,1,0,3
4,PL,9,1.31042218705639,3,1,1
4,PL,5,0.886024766642274,3,1,1
4,PL,5,1.02815268804585,3,1,1
4,PL,5,0.755076618261146,3,1,1
4,PL,6,1.12438619441534,4,0,-1
4,PL,5,0.977450860522285,3,1,1
4,PL,5,0.783697192239118,3,1,1
4,PL,3,0.882433241500266,1,0,3
4,PL,3,1.07450648942645,6,0,2
4,PL,4,0.912680801081629,6,0,2
4,PL,0,1.14011318277292,1,0,3
4,PL,3,1.12438619441534,3,1,1
4,PL,2,0.676251749130916,6,0,2
4,PL,3,0.955915281856218,6,0,2
4,PL,1,0.946477959428467,6,0,2
4,PL,1,0.871846325528644,6,0,2
5,PL,2,1.05249867368949,3,1,1
5,PL,3,0.958587625925889,3,1,1
5,PL,3,1.17342639495941,3,1,1
5,PL,8,0.689287353324771,3,1,1
5,PL,5,1.28999330168046,3,1,1
5,PL,5,0.982015549785065,6,0,2
5,PL,0,0.811204271165856,6,0,2
5,PL,3,0.917481066173825,3,1,1
5,PL,1,1.02630598029889,6,0,2
5,PL,4,1.21201892206923,2,0,-1
5,PL,3,1.11276025114167,6,0,2
5,PL,5,0.935091781785968,1,0,3
5,PL,7,0.926162207528412,1,0,3
5,PL,5,0.691995431126502,6,0,2
5,PL,3,1.13156040033398,5,1,-1
5,PL,2,1.00639267932881,1,0,3
5,PL,3,0.909906989316972,6,0,2
5,PL,,0.918939723164956,3,1,1
5,PL,2,0.926162207528412,3,1,1
5,PL,4,1.32361817542049,3,1,1
5,PL,5,0.99332312413751,3,1,1
5,PL,3,0.858160693308849,6,0,2
5,PL,3,1.02452207636337,3,1,1
5,PL,7,0.896307665190193,3,1,1
5,PL,9,0.59245731561468,3,1,1
5,PL,4,1.10838511180783,6,0,2
5,PL,6,0.944860694511171,6,0,2
5,PL,4,1.31104447199047,3,1,1
5,PL,7,0.860263040114575,3,1,1
5,PL,1,0.89809435948416,3,1,1
5,PL,3,1.21140141396485,6,0,2
5,PL,,1.06344908694696,1,0,3
5,PL,6,0.809534794579585,3,1,1
5,PL,2,1.28999330168054,6,0,2
5,PL,4,0.969663414340687,6,0,2
5,PL,4,0.664712032908087,3,1,1
5,PL,5,0.987968751905587,1,0,3
5,PL,2,0.774308888177993,3,1,1
5,PL,1,0.709631824360872,3,1,1
5,PL,2,0.927804639462767,6,0,2
5,PL,7,1.09341819752479,3,1,1
5,PL,8,1.11850529867895,3,1,1
5,PL,5,1.30160312225158,6,0,2
5,PL,6,1.20349462511845,5,1,-1
5,PL,5,1.23531792570233,6,0,2
5,PL,0,1.19125280386517,2,0,-1
5,PL,7,0.87872127685854,3,1,1
5,PL,0,0.769166204181425,6,0,2
5,PL,3,1.00014306568705,6,0,2
5,PL,5,1.08987877539136,3,1,1
5,PL,0,0.871592032302165,3,1,1
5,PL,3,0.890767292283291,3,1,1
5,PL,3,1.30671545999856,6,0,2
5,PL,2,0.796070223092326,3,1,1
5,PL,0,0.866807917020297,6,0,2
5,PL,6,0.832885820163816,3,1,1
5,PL,2,0.838370269618438,6,0,2
5,PL,0,1.21852271204446,3,1,1
5,PL,1,0.989938162856537,3,1,1
5,PL,,0.987637307610911,6,0,2
5,PL,5,0.753006488884008,1,0,3
5,PL,6,1.02949483244606,3,1,1
5,PL,6,1.16880653290053,6,0,2
5,PL,3,1.200816436883,6,0,2
5,PL,4,1.23531792570238,6,0,2
5,PL,7,0.980512086423479,3,1,1
5,PL,5,1.18661287740688,5,1,-1
5,PL,0,1.20377676752428,6,0,2
5,PL,0,1.06693333888157,6,0,2
5,PL,3,1.08124056896142,3,1,1
5,PL,6,1.06325685654635,3,1,1
5,PL,1,1.0276999056353,6,0,2
5,PL,3,1.200816436883,6,0,2
5,PL,5,1.02949483244606,3,1,1
5,PL,1,0.92233341421109,6,0,2
5,PL,4,0.872135160310672,3,1,1
5,PL,8,0.869652441149615,3,1,1
5,PL,3,1.23665470779899,3,1,1
5,PL,0,1.05249867368952,6,0,2
5,PL,4,0.987898029783507,6,0,2
5,PL,4,1.03896206867324,6,0,2
5,PL,3,0.929469670402433,3,1,1
5,PL,2,0.96056698083292,3,1,1
5,PL,,0.980925973626119,3,1,1
5,PL,4,1.03596927494909,3,1,1
5,PL,5,1.08303577642741,1,0,3
5,PL,8,0.97221702873156,3,1,1
5,PL,3,0.951401606289248,6,0,2
5,PL,6,0.742405727469259,6,0,2
5,PL,4,1.00834568086952,3,1,1
5,PL,2,0.992790016591478,6,0,2
5,PL,1,0.976801696887625,3,1,1
5,PL,5,1.00634894911904,1,0,3
5,PL,2,1.200816436883,3,1,1
5,PL,7,1.09888369971044,3,1,1
5,PL,7,0.799932233127756,3,1,1
5,PL,2,0.869557274453,6,0,2
5,PL,6,1.05909587200624,1,0,3
5,PL,1,0.895102182276803,6,0,2
5,PL,1,0.77287809760761,1,0,3
5,PL,1,1.20919051290025,3,1,1
5,PL,4,0.808911503632528,3,1,1
5,PL,3,0.971294517602403,3,1,1
5,PL,10,0.819371430422999,3,1,1
5,PL,5,1.14939365639821,6,0,2
5,PL,2,1.00101367045252,1,0,3
5,PL,2,1.03595050090621,6,0,2
5,PL,8,0.819371430422983,3,1,1
5,PL,1,1.32361817542053,6,0,2
5,PL,1,0.854257698719066,3,1,1
5,PL,3,0.814280473778111,6,0,2
5,PL,2,1.17292134079225,6,0,2
5,PL,3,0.926547438071852,3,1,1
5,PL,1,1.17342639495942,3,1,1
5,PL,3,0.987968751905277,6,0,2
5,PL,3,1.25756877985124,3,1,1
5,PL,2,1.13198620162188,6,0,2
5,PL,2,0.867071985566275,6,0,2
5,PL,5,1.15872724096385,1,0,3
5,PL,1,1.10838511180781,6,0,2
5,PL,2,0.970599964091319,5,1,-1
5,PL,3,0.734358182140002,6,0,2
5,PL,7,1.03353952017941,6,0,2
5,PL,5,1.32361817542053,1,0,3
5,PL,1,0.935091781785968,3,1,1
5,PL,3,0.857803895916014,3,1,1
5,PL,6,0.751330791230147,6,0,2
5,PL,9,1.05414939032581,3,1,1
5,PL,7,0.92405352979042,3,1,1
5,PL,2,0.866154320262325,1,0,3
5,PL,5,1.01029956522319,5,1,-1
5,PL,3,1.13643355828611,6,0,2
5,PL,1,0.930530936567305,3,1,1
5,PL,4,0.871592032302165,3,1,1
5,PL,4,1.14939365639822,3,1,1
5,PL,0,1.0033564904223,6,0,2
5,PL,1,0.904720112212676,3,1,1
5,PL,2,0.780450146269955,3,1,1
5,PL,5,1.41084749184015,3,1,1
5,PL,6,1.20081643688299,3,1,1
5,PL,5,1.2685375135601,3,1,1
5,PL,3,1.20377676752428,6,0,2
5,PL,6,1.06843116138208,6,0,2
5,PL,7,1.21140141396487,3,1,1
5,PL,7,1.11273974431714,3,1,1
5,PL,8,0.819371430422983,3,1,1
5,PL,5,1.1615999370131,6,0,2
5,PL,3,0.969663414340687,3,1,1
5,PL,3,1.15872724096383,1,0,3
5,PL,5,1.00245422894018,5,1,-1
5,PL,3,1.29650938555407,3,1,1
5,PL,5,1.02949483244606,6,0,2
5,PL,5,1.10840655850782,5,1,-1
5,PL,1,1.01605520425002,3,1,1
5,PL,3,1.05249867368952,3,1,1
5,PL,2,1.0335395201794,1,0,3
5,PL,0,1.24393695915525,1,0,3
5,PL,2,1.05015650322454,1,0,3
5,PL,4,1.21140141396486,5,1,-1
5,PL,4,1.03353952017941,3,1,1
5,PL,1,0.989938162856537,3,1,1
5,PL,4,0.900097384820935,3,1,1
5,PL,2,0.860074654345982,6,0,2
5,PL,2,1.0817929037217,3,1,1
5,PL,7,0.912010373573347,1,0,3
5,PL,2,0.941950992621398,3,1,1
5,PL,1,0.869652441149615,6,0,2
5,PL,8,0.640754246599945,3,1,1
5,PL,4,1.08650239094744,5,1,-1
5,PL,6,1.17501806800672,3,1,1
5,PL,1,0.976202962856185,3,1,1
5,PL,3,0.748912515468553,3,1,1
5,PL,1,1.0335395201794,3,1,1
5,PL,5,1.11168470497195,3,1,1
5,PL,4,1.17292134079232,6,0,2
5,PL,5,0.935091781785968,3,1,1
5,PL,4,1.23531792570239,6,0,2
5,PL,3,0.792954855558373,3,1,1
5,PL,4,0.722227218052267,1,0,3
5,PL,1,0.891108036931415,6,0,2
5,PL,2,1.05122579533037,3,1,1
5,PL,4,1.13829802912917,1,0,3
5,PL,0,0.942643936164185,3,1,1
5,PL,1,0.958587625925889,3,1,1
5,PL,5,1.14939365639822,3,1,1
5,PL,8,1.02949483244607,5,1,-1
5,PL,0,0.924053529790427,6,0,2
5,PL,3,0.939854828655099,3,1,1
5,PL,2,0.938954962214883,6,0,2
5,PL,2,1.10841406021875,5,1,-1
5,PL,1,0.969663414340687,3,1,1
5,PL,4,0.917481066173825,6,0,2
5,PL,3,0.924053529790427,3,1,1
5,PL,0,0.891108036931408,3,1,1
5,PL,5,0.703699702534954,1,0,3
5,PL,6,1.27438245629362,3,1,1
5,PL,0,1.06470526199139,6,0,2
5,PL,0,1.02408111206784,3,1,1
5,PL,7,0.912884603741359,6,0,2
5,PL,0,0.928464944987456,3,1,1
5,PL,5,0.869557274453,3,1,1
5,PL,5,1.06424992754632,6,0,2
5,PL,5,1.13829802912917,1,0,3
5,PL,2,0.694760248944298,3,1,1
5,PL,2,0.900097384820935,3,1,1
5,PL,3,0.969663414340687,6,0,2
5,PL,6,0.971536381145827,6,0,2
5,PL,2,1.21201892206923,2,0,-1
5,PL,5,1.10406888363112,6,0,2
5,PL,0,1.14428511713676,1,0,3
5,PL,0,0.881180421552273,3,1,1
5,PL,7,1.13829802912916,3,1,1
5,PL,5,0.93323148377473,6,0,2
5,PL,0,0.927683958869904,3,1,1
5,PL,1,1.11146435817461,6,0,2
5,PL,3,1.30160312225158,7,0,-1
5,PL,4,0.845954732085042,3,1,1
5,PL,0,0.912884603741359,3,1,1
5,PL,6,1.0645590463367,1,0,3
5,PL,5,0.992790016591478,6,0,2
5,PL,4,1.00748173315671,6,0,2
5,PL,9,0.901154766371672,3,1,1
5,PL,5,0.938954962214883,6,0,2
5,PL,2,1.0676271744336,1,0,3
5,PL,1,0.938289203194964,6,0,2
5,PL,,1.06424992754633,5,1,-1
5,PL,3,0.966428456682326,3,1,1
5,PL,6,0.979641420814139,3,1,1
5,PL,0,1.18661287740688,3,1,1
5,PL,5,0.684331157842872,6,0,2
5,PL,10,1.00245422894013,3,1,1
5,PL,1,0.943374618587434,6,0,2
5,PL,2,0.927804639462767,3,1,1
5,PL,3,1.04559889911206,6,0,2
5,PL,0,0.958587625925889,6,0,2
5,PL,2,0.893141533497403,1,0,3
5,PL,0,0.935091781785968,6,0,2
5,PL,6,1.19125280386519,6,0,2
5,PL,1,0.906720863508904,7,0,-1
5,PL,5,1.0335395201794,3,1,1
5,PL,5,0.923700187342827,1,0,3
5,PL,5,1.17201998140288,6,0,2
5,PL,7,1.10322949986878,6,0,2
5,PL,5,0.962923812286776,6,0,2
5,PL,4,0.89809435948416,3,1,1
5,PL,6,0.895102182276762,3,1,1
5,PL,3,0.915903634795816,6,0,2
5,PL,0,1.10756387696799,6,0,2
5,PL,8,0.951401606289248,3,1,1
5,PL,4,1.06470526199138,6,0,2
5,PL,5,0.938954962214883,3,1,1
5,PL,2,0.792954855558373,1,0,3
5,PL,5,0.941618537011779,1,0,3
5,PL,1,0.90799600565245,3,1,1
5,PL,2,1.0335395201794,3,1,1
5,PL,0,0.969663414340687,3,1,1
5,PL,,0.924053529790427,3,1,1
5,PL,4,0.638412334558024,6,0,2
5,PL,6,1.05102107694165,3,1,1
5,PL,2,1.26853751356009,3,1,1
5,PL,2,1.02657726622352,6,0,2
5,PL,7,0.782190788999263,6,0,2
5,PL,6,0.967753063724684,1,0,3
5,PL,0,1.23665229195,3,1,1
5,PL,2,1.17342639495942,6,0,2
5,PL,4,0.922117564684917,1,0,3
5,PL,8,1.32361817542049,3,1,1
5,PL,6,1.26853751356,6,0,2
5,PL,,1.10406888363111,6,0,2
5,PL,,0.938954962214883,6,0,2
5,PL,1,1.10406888363112,6,0,2
5,PL,6,1.25318631525093,3,1,1
5,PL,,0.959577558051837,7,0,-1
5,PL,2,1.09888369971044,3,1,1
5,PL,1,1.02630598029887,6,0,2
5,PL,0,1.10322949986896,1,0,3
5,PL,2,0.971294517602403,3,1,1
5,PL,2,0.92233341421109,1,0,3
5,PL,0,0.929800921198279,1,0,3
5,PL,8,1.02949483244608,3,1,1
5,PL,4,0.903175147565157,3,1,1
5,PL,8,1.10756387696802,3,1,1
5,PL,3,0.889449249028137,6,0,2
5,PL,0,1.11273974431714,3,1,1
5,PL,3,1.0501565032245,1,0,3
5,PL,6,0.876765820692136,8,0,-1
5,PL,6,0.857759665156027,3,1,1
5,PL,4,1.13829802912917,1,0,3
5,PL,3,0.956228024721513,6,0,2
5,PL,4,1.02886684777215,3,1,1
5,PL,6,0.855850855763683,6,0,2
5,PL,4,1.05767817843209,3,1,1
5,PL,5,0.863678757387308,3,1,1
5,PL,4,1.18659091575253,3,1,1
5,PL,5,0.987154643451212,1,0,3
5,PL,7,1.30962983547227,6,0,2
5,PL,4,0.935091781785968,6,0,2
5,PL,4,1.00828787330261,1,0,3
5,PL,5,0.912010373573347,3,1,1
5,PL,5,1.29650938555407,5,1,-1
5,PL,5,1.44034698379602,1,0,3
5,PL,2,0.92768395886992,6,0,2
5,PL,3,0.918133872644757,6,0,2
5,PL,3,1.28999330168048,1,0,3
5,PL,7,0.991587804356451,3,1,1
5,PL,4,0.748912515468529,3,1,1
5,PL,4,0.773452969450753,3,1,1
5,PL,2,0.769853490904402,3,1,1
5,PL,5,1.1587272409638,3,1,1
5,PL,4,0.89809435948416,3,1,1
5,PL,2,0.99881597944907,6,0,2
5,PL,5,0.9788481494557,3,1,1
5,PL,3,0.942643936164185,3,1,1
5,PL,4,0.782282218859042,6,0,2
5,PL,5,1.03062948465269,6,0,2
5,PL,,0.959577558051837,6,0,2
5,PL,4,0.955139480715777,3,1,1
5,PL,2,0.96773433854684,6,0,2
5,PL,2,1.13643355828611,1,0,3
5,PL,4,0.89809435948416,6,0,2
5,PL,5,1.20377676752427,5,1,-1
5,PL,5,0.969663414340687,3,1,1
5,PL,4,0.857871249434188,3,1,1
5,PL,7,1.25028463847357,3,1,1
5,PL,4,1.09162723742815,6,0,2
5,PL,3,0.773444692265835,3,1,1
5,PL,6,0.804014286802365,3,1,1
5,PL,5,1.25318631525089,6,0,2
5,PL,5,1.1575509728299,6,0,2
5,PL,3,1.15755097282988,5,1,-1
5,PL,5,0.943374618587434,3,1,1
5,PL,3,0.903175147565157,3,1,1
5,PL,5,1.02886684777216,6,0,2
5,PL,3,0.95851239754452,3,1,1
5,PL,2,0.918133872644757,6,0,2
5,PL,6,1.02657726622351,1,0,3
5,PL,0,1.091627237428,6,0,2
5,PL,4,0.89809435948416,3,1,1
5,PL,3,1.08568480552557,3,1,1
5,PL,0,0.935091781785968,3,1,1
5,PL,2,1.09341819752477,3,1,1
5,PL,6,0.993851395650892,3,1,1
5,PL,5,1.21852271204459,3,1,1
5,PL,6,0.848137266358359,3,1,1
5,PL,3,0.680530987102822,6,0,2
5,PL,7,1.08650239094744,3,1,1
5,PL,3,0.852550295576728,6,0,2
5,PL,9,0.973473035908325,3,1,1
5,PL,5,0.797185721021012,3,1,1
5,PL,6,0.980512086423479,3,1,1
5,PL,5,1.11273974431715,6,0,2
5,PL,2,0.929469670402348,6,0,2
5,PL,3,0.8525411719238,1,0,3
5,PL,1,0.905478185161069,6,0,2
5,PL,7,0.82230012147403,3,1,1
5,PL,2,0.943374618587434,6,0,2
5,PL,2,1.06886760269298,6,0,2
5,PL,3,1.0642499275463,6,0,2
5,PL,7,1.12715392389224,6,0,2
5,PL,6,0.978172497661322,3,1,1
5,PL,6,0.992790016591487,3,1,1
5,PL,3,1.30671545999857,3,1,1
5,PL,7,1.10838511180782,5,1,-1
5,PL,3,1.02739075760725,6,0,2
5,PL,4,1.14939365639822,6,0,2
5,PL,9,0.817548048016757,3,1,1
5,PL,0,1.19591692367726,3,1,1
5,PL,3,1.27438245629361,5,1,-1
5,PL,3,0.897054622180855,3,1,1
5,PL,5,1.23181273597941,3,1,1
5,PL,3,0.982015549785221,3,1,1
5,PL,5,1.10350379588807,3,1,1
5,PL,5,0.856485040837811,1,0,3
5,PL,0,0.871592032302165,3,1,1
5,PL,5,0.969663414340687,6,0,2
5,PL,4,1.15755097282991,3,1,1
5,PL,9,0.882698374904417,6,0,2
5,PL,2,0.945527386790426,3,1,1
5,PL,4,0.835089363683714,3,1,1
5,PL,2,0.722227218052267,1,0,3
5,PL,2,0.782190788999263,3,1,1
5,PL,4,0.703699702534954,3,1,1
5,PL,0,1.06344908694696,3,1,1
5,PL,1,1.0684311613821,6,0,2
5,PL,6,1.10838511180784,3,1,1
5,PL,5,0.976202962856185,3,1,1
5,PL,,0.806793885904111,6,0,2
5,PL,5,1.01333601124159,3,1,1
5,PL,4,1.19242267629495,1,0,3
5,PL,0,1.06886760269298,6,0,2
5,PL,3,0.983113738817966,3,1,1
5,PL,7,0.969663414340687,3,1,1
5,PL,5,0.768763475304155,6,0,2
5,PL,0,1.41084749184012,6,0,2
5,PL,2,1.15390940361356,1,0,3
5,PL,2,1.36054622197958,6,0,2
5,PL,0,1.17342639495943,6,0,2
5,PL,2,0.905975403175862,6,0,2
5,PL,8,0.943497340347534,3,1,1
5,PL,1,1.00943684811127,3,1,1
5,PL,6,1.04843640345218,3,1,1
5,PL,2,1.03348122328778,6,0,2
5,PL,0,1.11850529867895,1,0,3
5,PL,2,0.971294517602403,3,1,1
5,PL,6,0.639836189488105,6,0,2
5,PL,3,1.23181273597941,6,0,2
5,PL,2,1.30671545999856,3,1,1
5,PL,9,0.819371430422983,3,1,1
5,PL,3,1.06886760269298,6,0,2
5,PL,2,0.89809435948416,6,0,2
5,PL,5,0.792954855558373,6,0,2
5,PL,4,1.28999330168047,3,1,1
5,PL,6,1.0645590463367,6,0,2
5,PL,0,0.945553663669805,6,0,2
5,PL,5,0.941618537011779,3,1,1
5,PL,4,0.944860694511171,6,0,2
5,PL,4,1.3067154599986,3,1,1
5,PL,2,0.900097384820935,3,1,1
5,PL,5,1.08332987432593,3,1,1
5,PL,0,1.02949483244606,1,0,3
5,PL,5,0.976222389222674,6,0,2
5,PL,7,0.703699702534954,3,1,1
5,PL,5,0.944034357433168,3,1,1
5,PL,6,0.871592032302165,3,1,1
5,PL,7,0.828165788275434,3,1,1
5,PL,2,0.809534794579585,6,0,2
5,PL,4,0.683204662821191,3,1,1
5,PL,6,1.0720414791849,3,1,1
5,PL,0,0.973473035908325,6,0,2
5,PL,5,0.832885820163816,3,1,1
5,PL,4,1.05707342929923,3,1,1
5,PL,3,1.05382981538798,3,1,1
5,PL,4,1.23736109593903,6,0,2
5,PL,3,1.26357317690899,6,0,2
5,PL,5,0.971536381146132,3,1,1
5,PL,3,1.13829802912916,6,0,2
5,PL,3,0.982015549785169,6,0,2
5,PL,5,1.15755097282991,5,1,-1
5,PL,4,1.12506571452918,6,0,2
5,PL,5,1.0676271744336,6,0,2
5,PL,7,1.06886760269298,6,0,2
5,PL,2,0.857199057555421,3,1,1
5,PL,5,0.973473035908325,1,0,3
5,PL,3,0.958587625925889,3,1,1
5,PL,7,1.09416070005439,3,1,1
5,PL,3,0.947603034431065,3,1,1
5,PL,5,1.08113026365872,3,1,1
5,PL,10,0.806793885903974,3,1,1
5,PL,3,1.26853751356005,6,0,2
5,PL,5,0.9788481494557,3,1,1
5,PL,1,0.969663414340687,6,0,2
5,PL,6,1.32361817542053,3,1,1
5,PL,1,0.984957885860875,3,1,1
5,PL,3,0.797185721021012,3,1,1
5,PL,0,0.917946380268156,3,1,1
5,PL,7,0.972979048828044,3,1,1
5,PL,5,1.10840655850781,6,0,2
5,PL,3,1.06886760269298,5,1,-1
5,PL,1,1.30160312225158,1,0,3
5,PL,2,1.09437382119954,3,1,1
5,PL,5,0.851227326886601,6,0,2
5,PL,4,1.41639044102647,1,0,3
5,PL,8,0.900097384820935,3,1,1
5,PL,3,1.15614867550947,6,0,2
5,PL,4,0.773171648663551,3,1,1
5,PL,3,1.13198620162202,6,0,2
5,PL,7,1.14889426842199,6,0,2
5,PL,0,1.17201998140288,3,1,1
5,PL,2,0.883145723629944,3,1,1
5,PL,8,1.15390940361357,3,1,1
5,PL,0,1.15872724096384,3,1,1
5,PL,3,0.973473035908325,6,0,2
5,PL,0,0.863678757387308,3,1,1
5,PL,6,1.05015650322453,3,1,1
5,PL,1,0.796070223092326,1,0,3
5,PL,0,1.25028463847357,6,0,2
5,PL,10,0.967759613490766,6,0,2
5,PL,7,0.82366318601256,6,0,2
5,PL,2,0.770686577142334,6,0,2
5,PL,6,0.638246697744084,3,1,1
5,PL,2,0.969663414340687,3,1,1
5,PL,6,0.982203192391668,3,1,1
5,PL,1,0.989938162856537,3,1,1
5,PL,7,0.801716326874407,3,1,1
5,PL,2,1.00748173315671,6,0,2
5,PL,4,1.13198620162145,1,0,3
5,PL,3,0.935091781785968,6,0,2
5,PL,3,0.980512086423479,3,1,1
5,PL,3,1.26323466672517,3,1,1
5,PL,5,0.905478185161069,1,0,3
5,PL,3,1.17501806800672,3,1,1
5,PL,7,1.15126557728583,3,1,1
5,PL,4,0.835273121226729,3,1,1
5,PL,1,1.06693333888157,6,0,2
5,PL,6,1.02553369225345,1,0,3
5,PL,1,1.1737502060049,6,0,2
5,PL,0,0.809963624333883,3,1,1
5,PL,2,1.02949483244606,1,0,3
5,PL,5,1.06424992754635,6,0,2
5,PL,2,1.30812694846542,3,1,1
5,PL,2,1.16880653290052,3,1,1
5,PL,1,0.950354354457876,6,0,2
5,PL,5,1.23736109593906,3,1,1
5,PL,3,0.695198955736454,3,1,1
5,PL,2,1.200816436883,1,0,3
5,PL,4,0.971294517602403,3,1,1
5,PL,3,0.736066331072678,3,1,1
5,PL,3,0.838361297714488,3,1,1
5,PL,5,0.992777075758795,3,1,1
5,PL,2,1.41639044102648,6,0,2
5,PL,3,0.932072203106835,3,1,1
5,PL,4,0.871592032302165,3,1,1
5,PL,0,1.10203694592932,1,0,3
5,PL,1,1.02949483244607,6,0,2
5,PL,6,0.74670227543996,3,1,1
5,PL,5,0.615491141550728,6,0,2
5,PL,0,1.08987877539108,6,0,2
5,PL,1,0.778029078076818,6,0,2
5,PL,2,1.20349462511842,5,1,-1
5,PL,7,1.32361817542049,3,1,1
5,PL,0,1.16880653290053,6,0,2
5,PL,2,1.20349462511846,3,1,1
5,PL,0,0.92233341421109,6,0,2
5,PL,4,0.823663186012924,1,0,3
5,PL,0,0.952424847708757,3,1,1
5,PL,6,1.21140141396486,3,1,1
5,PL,3,1.11273974431713,3,1,1
5,PL,2,1.0276999056353,3,1,1
5,PL,3,0.74892895417044,6,0,2
5,PL,6,0.888150473790141,3,1,1
5,PL,6,1.15755097282987,3,1,1
5,PL,0,0.973473035908325,8,0,-1
5,PL,3,1.41639044102648,3,1,1
5,PL,4,0.8525411719238,6,0,2
5,PL,6,0.775178006333853,3,1,1
5,PL,1,0.838361297714488,6,0,2
5,PL,5,1.08568480552557,3,1,1
5,PL,6,0.656267859423393,3,1,1
5,PL,6,0.923288916850039,6,0,2
5,PL,2,1.12715392389225,6,0,2
5,PL,4,1.30160312225158,6,0,2
5,PL,2,1.1729213407922,3,1,1
5,PL,5,0.973473035908325,3,1,1
5,PL,5,1.14089715558206,6,0,2
5,PL,,1.10406888363111,3,1,1
5,PL,1,1.09341819752478,6,0,2
5,PL,8,0.924053529790427,3,1,1
5,PL,0,1.15126557728583,6,0,2
5,PL,5,1.05102107694153,3,1,1
5,PL,4,1.05249867368948,5,1,-1
5,PL,3,1.06886760269297,5,1,-1
5,PL,4,0.956234496485946,3,1,1
5,PL,5,1.2482820544869,6,0,2
5,PL,2,1.32361817542053,6,0,2
5,PL,3,1.03000606018739,6,0,2
5,PL,4,1.44190281841965,3,1,1
5,PL,0,0.929145317665196,1,0,3
5,PL,1,0.897354503235872,1,0,3
5,PL,5,0.929145317665196,3,1,1
5,PL,4,1.12715392389224,7,0,-1
5,PL,5,1.09437382119954,3,1,1
5,PL,5,1.10838511180783,6,0,2
5,PL,1,0.995483562647405,3,1,1
5,PL,2,1.12256205751412,6,0,2
5,PL,0,1.30160312225158,6,0,2
5,PL,3,0.927683958869912,3,1,1
5,PL,6,0.869652441149615,3,1,1
5,PL,2,1.03142397737244,3,1,1
5,PL,1,0.973473035908325,6,0,2
5,PL,7,1.06325685654636,1,0,3
5,PL,8,0.935091781785968,3,1,1
5,PL,7,1.11273974431715,1,0,3
5,PL,6,1.0676271744336,3,1,1
5,PL,4,0.935091781785968,3,1,1
5,PL,2,0.942643936164185,1,0,3
5,PL,7,0.867219031112644,3,1,1
5,PL,2,1.0669333388816,3,1,1
5,PL,6,1.1971017185966,6,0,2
5,PL,1,1.19125280386519,7,0,-1
5,PL,5,1.10841406021877,3,1,1
5,PL,5,0.943949051429136,3,1,1
5,PL,4,0.936955683433357,1,0,3
5,PL,5,0.835080426890709,3,1,1
5,PL,5,0.852550295576728,6,0,2
5,PL,0,1.15390940361357,6,0,2
5,PL,3,1.06693333888158,3,1,1
5,PL,0,0.897354503235872,1,0,3
5,PL,4,0.867071985566275,6,0,2
5,PL,2,0.915903634795849,3,1,1
5,PL,5,0.938954962214883,6,0,2
5,PL,3,1.32361817542049,3,1,1
5,PL,2,0.984121444214935,6,0,2
5,PL,3,1.02341460249843,6,0,2
5,PL,4,0.822772833844572,6,0,2
5,PL,4,0.782190788999263,3,1,1
5,PL,3,1.17292134079223,6,0,2
5,PL,0,1.25892964039978,3,1,1
5,PL,6,0.867071985566275,3,1,1
5,PL,0,0.953634718625066,6,0,2
5,PL,1,0.871119910979255,6,0,2
5,PL,2,1.06886760269299,6,0,2
5,PL,5,1.06470526199138,3,1,1
5,PL,7,1.06344908694696,3,1,1
5,PL,7,1.24828205448691,3,1,1
5,PL,5,1.06843116138209,3,1,1
5,PL,7,1.08568480552557,3,1,1
5,PL,1,1.06886760269298,1,0,3
5,PL,3,0.983113738817958,3,1,1
5,PL,5,0.769492725335211,3,1,1
5,PL,2,1.11942619938182,6,0,2
5,PL,6,0.888150473790141,3,1,1
5,PL,4,1.0642499275463,6,0,2
5,PL,7,0.711135154365219,3,1,1
5,PL,3,0.94329748880348,6,0,2
5,PL,5,0.969663414340687,3,1,1
5,PL,1,0.825530780929167,3,1,1
5,PL,4,0.881737466569831,3,1,1
5,PL,3,1.26819767343468,6,0,2
5,PL,1,0.832885820163816,6,0,2
5,PL,5,0.905975403175781,3,1,1
5,PL,9,0.797185721021068,3,1,1
5,PL,5,1.17662462310929,3,1,1
5,PL,3,0.997998769526485,3,1,1
5,PL,1,1.44190281841964,6,0,2
5,PL,4,1.02630598029888,6,0,2
5,PL,2,1.05077473756812,3,1,1
5,PL,3,0.898306705651874,3,1,1
5,PL,3,1.15755097282988,3,1,1
5,PL,7,0.889449249028137,7,0,-1
5,PL,3,0.943013888082112,6,0,2
5,PL,4,0.8525411719238,6,0,2
5,PL,5,0.928195344196681,6,0,2
5,PL,1,1.15390940361358,3,1,1
5,PL,4,1.12715392389225,6,0,2
5,PL,5,1.02879215634113,6,0,2
5,PL,9,1.05414939032581,3,1,1
5,PL,6,0.978359405940975,3,1,1
5,PL,4,1.05249867368948,3,1,1
5,PL,3,1.05015650322452,3,1,1
5,PL,3,0.89809435948416,3,1,1
5,PL,3,0.98670690408874,3,1,1
5,PL,1,0.844563335211434,1,0,3
